0,-6131.2209918
1,-6131.2210477
2,-6131.2210623
3,-6131.2210632
4,-6131.2210691
5,-6131.2210737
6,-6131.2210792
7,-6131.2210847
8,-6131.2210906
9,-6131.2210966
10,-6131.221103
11,-6131.2211096
12,-6131.2211165
13,-6131.2211237
14,-6131.2211312
15,-6131.221139
16,-6131.221147
17,-6131.2211552
18,-6131.2211638
19,-6131.2211725
20,-6131.2211813
21,-6131.2211904
22,-6131.2211997
23,-6131.2212091
24,-6131.2212186
25,-6131.2212282
26,-6131.2212379
27,-6131.2212477
28,-6131.2212576
29,-6131.2212674
30,-6131.2212773
31,-6131.2212872
32,-6131.2212971
33,-6131.2213069
34,-6131.2213167
35,-6131.2213264
36,-6131.2213361
37,-6131.2213457
38,-6131.2213553
39,-6131.2213647
40,-6131.2213739
41,-6131.2213831
42,-6131.2213922
43,-6131.2214011
44,-6131.2214099
45,-6131.2214186
46,-6131.2214271
47,-6131.2214353
48,-6131.2214436
49,-6131.2214516
50,-6131.2214595
51,-6131.2214672
52,-6131.2214747
53,-6131.2214822
54,-6131.2214895
55,-6131.2214965
56,-6131.2215034
57,-6131.2215101
58,-6131.2215166
59,-6131.2215227
60,-6131.2215288
61,-6131.2215346
62,-6131.2215403
63,-6131.2215456
64,-6131.2215507
65,-6131.2215555
66,-6131.2215602
67,-6131.2215645
68,-6131.2215687
69,-6131.2215726
70,-6131.2215762
71,-6131.2215796
72,-6131.2215827
73,-6131.2215855
74,-6131.2215881
75,-6131.2215905
76,-6131.2215925
77,-6131.2215942
78,-6131.2215957
79,-6131.2215969
80,-6131.2215978
81,-6131.2215983
82,-6131.2215985
83,-6131.2215985
84,-6131.2215981
85,-6131.2215974
86,-6131.2215964
87,-6131.221595
88,-6131.2215934
89,-6131.2215915
90,-6131.2215893
91,-6131.2215867
92,-6131.2215838
93,-6131.2215806
94,-6131.2215771
95,-6131.2215732
96,-6131.221569
97,-6131.2215646
98,-6131.2215598
99,-6131.2215549
100,-6131.2215496
101,-6131.2215441
102,-6131.2215383
103,-6131.2215323
104,-6131.2215261
105,-6131.2215196
106,-6131.221513
107,-6131.2215061
108,-6131.221499
109,-6131.2214918
110,-6131.2214845
111,-6131.221477
112,-6131.2214693
113,-6131.2214615
114,-6131.2214536
115,-6131.2214456
116,-6131.2214375
117,-6131.2214294
118,-6131.2214211
119,-6131.2214128
120,-6131.2214044
121,-6131.2213961
122,-6131.2213876
123,-6131.221379
124,-6131.2213704
125,-6131.2213618
126,-6131.2213531
127,-6131.2213443
128,-6131.2213356
129,-6131.2213267
130,-6131.2213177
131,-6131.2213087
132,-6131.2212997
133,-6131.2212907
134,-6131.2212816
135,-6131.2212724
136,-6131.2212631
137,-6131.2212538
138,-6131.2212444
139,-6131.221235
140,-6131.2212255
141,-6131.2212159
142,-6131.2212063
143,-6131.2211965
144,-6131.2211868
145,-6131.2211771
146,-6131.2211673
147,-6131.2211574
148,-6131.2211475
149,-6131.2211375
150,-6131.2211275
151,-6131.2211175
152,-6131.2211075
153,-6131.2210976
154,-6131.2210876
155,-6131.2210777
156,-6131.2210679
157,-6131.2210582
158,-6131.2210486
159,-6131.221039
160,-6131.2210297
161,-6131.2210204
162,-6131.2210113
163,-6131.2210024
164,-6131.2209937
165,-6131.2209854
166,-6131.2209771
167,-6131.2209691
168,-6131.2209614
169,-6131.2209539
170,-6131.2209467
171,-6131.2209398
