0,-10.0586887,,0,-12.05868952
0.122261533,-10.05868952,,0,-12.04696507
0.216321339,-10.03933651,,0.000163073,-10.94486669
0.310381148,-10.02016691,,0.000211689,-10.93314224
0.432642681,-10.02016745,,0.000273864,-10.92141779
0.52670249,-10.03933923,,0.000353091,-10.90969334
0.620762296,-10.0586887,,0.000453687,-10.89796888
0.78367866,-10.02486277,,0.000580957,-10.88624443
0.905940193,-10.0248606,,0.000741392,-10.87451998
1,-10.02016691,,0.000942907,-10.86279553
0,1e+308,,0.001195108,-10.85107108
0,-9.659816895,,0.001509602,-10.83934663
0.122261533,-9.659814718,,0.001900357,-10.82762218
0.216321339,-9.724870605,,0.002384102,-10.81589773
0.310381148,-9.729430145,,0.002980792,-10.80417328
0.432642681,-9.729430689,,0.003714118,-10.79244883
0.52670249,-9.724871966,,0.004612079,-10.78072438
0.620762296,-9.659816895,,0.005707619,-10.76899993
0.78367866,-9.767383222,,0.007039314,-10.75727547
0.905940193,-9.767379684,,0.008652126,-10.74555102
1,-9.729430145,,0.010598207,-10.73382657
0,1e+308,,0.01293776,-10.72210212
0,-9.480440544,,0.015739932,-10.71037767
0.122261533,-9.480436734,,0.01908375,-10.69865322
0.216321339,-9.609883734,,0.023082013,-10.68692877
0.310381148,-9.724588695,,0.027797447,-10.67520432
0.432642681,-9.72458924,,0.033362321,-10.66347987
0.52670249,-9.609884007,,0.039939479,-10.65175542
0.620762296,-9.480440544,,0.04767088,-10.64003097
0.78367866,-9.595917492,,0.056644363,-10.62830652
0.905940193,-9.595916948,,0.067079549,-10.61658206
1,-9.724588695,,0.079168906,-10.60485761
0,1e+308,,0.09312183,-10.59313316
0,-9.480440272,,0.109199093,-10.58140871
0.122261533,-9.480436462,,0.127585383,-10.56968426
0.216321339,-9.45910437,,0.148566741,-10.55795981
0.310381148,-9.370488595,,0.172418187,-10.54623536
0.432642681,-9.37048914,,0.199451603,-10.53451091
0.52670249,-9.459106547,,0.229929155,-10.52278646
0.620762296,-9.480440272,,0.264202672,-10.51106201
0.78367866,-9.557767949,,0.302551863,-10.49933756
0.905940193,-9.557768493,,0.345317329,-10.48761311
1,-9.370488595,,0.392845586,-10.47588865
0,1e+308,,0.445417682,-10.4641642
0,-9.407920574,,0.503363368,-10.45243975
0.122261533,-9.407916765,,0.566981939,-10.4407153
0.216321339,-9.416262496,,0.636554587,-10.42899085
0.310381148,-9.335582377,,0.712339015,-10.4172664
0.432642681,-9.335583193,,0.794632779,-10.40554195
0.52670249,-9.416264945,,0.883513409,-10.3938175
0.620762296,-9.407920574,,0.979212032,-10.38209305
0.78367866,-9.219264597,,1.08180068,-10.3703686
0.905940193,-9.219265142,,1.191358895,-10.35864415
1,-9.335582377,,1.307895388,-10.3469197
0,1e+308,,1.431385161,-10.33519524
0,-9.407920302,,1.561785499,-10.32347079
0.122261533,-9.407916765,,1.698771591,-10.31174634
0.216321339,-9.259077845,,1.84219597,-10.30002189
0.310381148,-9.300459828,,1.991807118,-10.28829744
0.432642681,-9.300460372,,2.147203349,-10.27657299
0.52670249,-9.259078661,,2.308014377,-10.26484854
0.620762296,-9.407920302,,2.473829238,-10.25312409
0.78367866,-9.200278671,,2.644101611,-10.24139964
0.905940193,-9.200278943,,2.818335317,-10.22967519
1,-9.300459828,,2.996015957,-10.21795074
0,1e+308,,3.176519624,-10.20622629
0,-9.401419503,,3.359301361,-10.19450183
0.122261533,-9.401415965,,3.543817715,-10.18277738
0.216321339,-9.181054645,,3.729479603,-10.17105293
0.310381148,-9.073830365,,3.915782425,-10.15932848
0.432642681,-9.073829277,,4.102243007,-10.14760403
0.52670249,-9.181055461,,4.288450772,-10.13587958
0.620762296,-9.401419503,,4.474015793,-10.12415513
0.78367866,-9.175109774,,4.658611467,-10.11243068
0.905940193,-9.175109774,,4.842072269,-10.10070623
1,-9.073830365,,5.02417328,-10.08898178
0,1e+308,,5.204889165,-10.07725733
0,-8.896050506,,5.384247797,-10.06553288
0.122261533,-8.896052955,,5.564415221,-10.05380842
0.216321339,-9.061599393,,5.745573103,-10.04208397
0.310381148,-9.002074764,,5.927304568,-10.03035952
0.432642681,-9.002073947,,6.113293964,-10.01863507
0.52670249,-9.061600753,,6.302521165,-10.00691062
0.620762296,-8.896050506,,6.491961019,-9.99518617
0.78367866,-9.111376904,,6.681989126,-9.983461719
0.905940193,-9.111377177,,6.873048764,-9.971737268
1,-9.002074764,,7.06564709,-9.960012818
0,1e+308,,7.260295308,-9.948288367
0,-8.896050506,,7.457513877,-9.936563916
0.122261533,-8.896052683,,7.657877381,-9.924839465
0.216321339,-8.95325727,,7.861824589,-9.913115014
0.310381148,-8.99409693,,8.069816005,-9.901390563
0.432642681,-8.994096114,,8.282314929,-9.889666113
0.52670249,-8.953256998,,8.499755416,-9.877941662
0.620762296,-8.896050506,,8.722389757,-9.866217211
0.78367866,-9.004468549,,8.950517898,-9.85449276
0.905940193,-9.004469365,,9.18436675,-9.842768309
1,-8.99409693,,9.424061795,-9.831043858
0,1e+308,,9.669615929,-9.819319408
0,-8.791461105,,9.920917529,-9.807594957
0.122261533,-8.791463282,,10.1778892,-9.795870506
0.216321339,-8.858634854,,10.440341,-9.784146055
0.310381148,-8.919554067,,10.70793999,-9.772421604
0.432642681,-8.919552978,,10.9816982,-9.760697153
0.52670249,-8.858634582,,11.2611779,-9.748972703
0.620762296,-8.791461105,,11.54442897,-9.737248252
0.78367866,-8.956683727,,11.83293297,-9.725523801
0.905940193,-8.956684543,,12.12941356,-9.71379935
1,-8.919554067,,12.4310304,-9.702074899
0,1e+308,,12.73344191,-9.690350448
0,-8.726339094,,13.0357753,-9.678625998
0.122261533,-8.726342904,,13.33709685,-9.666901547
0.216321339,-8.808950405,,13.63850547,-9.655177096
0.310381148,-8.915922435,,13.93911264,-9.643452645
0.432642681,-8.915921347,,14.23574674,-9.631728194
0.52670249,-8.808949317,,14.52751094,-9.620003743
0.620762296,-8.726339094,,14.81479682,-9.608279293
0.78367866,-8.82519805,,15.09653924,-9.596554842
0.905940193,-8.825195601,,15.37189298,-9.584830391
1,-8.915922435,,15.63996999,-9.57310594
0,1e+308,,15.89858501,-9.561381489
0,-8.726339094,,16.14831789,-9.549657038
