0,-6274.4242802
1,-6274.4243021
2,-6274.4243174
3,-6274.4242781
4,-6274.4242779
5,-6274.4243646
6,-6274.4243387
7,-6274.4242699
8,-6274.4242769
9,-6274.424357
10,-6274.4243173
11,-6274.4242673
12,-6274.4242716
13,-6274.4242645
14,-6274.4242656
15,-6274.424265
16,-6274.4242647
17,-6274.4242648
18,-6274.424265
19,-6274.4242654
20,-6274.4242661
21,-6274.424267
22,-6274.4242681
23,-6274.4242696
24,-6274.4242712
25,-6274.4242731
26,-6274.4242753
27,-6274.4242777
28,-6274.4242803
29,-6274.4242833
30,-6274.4242865
31,-6274.4242899
32,-6274.4242936
33,-6274.4242977
34,-6274.4243019
35,-6274.4243064
36,-6274.424311
37,-6274.424316
38,-6274.4243212
39,-6274.4243265
40,-6274.4243322
41,-6274.4243381
42,-6274.4244452
43,-6274.4244188
44,-6274.4243587
45,-6274.4243703
46,-6274.4244298
47,-6274.4244132
48,-6274.4244579
49,-6274.4244363
50,-6274.4244012
51,-6274.4244138
52,-6274.4244644
53,-6274.4244629
54,-6274.4245016
55,-6274.4244998
56,-6274.4244592
57,-6274.4245042
58,-6274.4245138
59,-6274.4245444
60,-6274.4245553
61,-6274.4245161
62,-6274.4245964
63,-6274.4245354
64,-6274.4245436
65,-6274.4246151
66,-6274.424566
67,-6274.4245728
68,-6274.4246466
69,-6274.4245979
70,-6274.4246017
71,-6274.4246838
72,-6274.4246304
73,-6274.4246293
74,-6274.4247251
75,-6274.4246623
76,-6274.4246546
77,-6274.4246634
78,-6274.4247256
79,-6274.4246934
80,-6274.4246895
81,-6274.4246974
82,-6274.4247706
83,-6274.4247311
84,-6274.42472
85,-6274.4247259
86,-6274.4248014
87,-6274.4247599
88,-6274.4247448
89,-6274.424836
90,-6274.4247827
91,-6274.4247577
92,-6274.4247589
93,-6274.4247975
94,-6274.4248444
95,-6274.4247835
96,-6274.424778
97,-6274.4247956
98,-6274.4247986
99,-6274.4247974
100,-6274.4248004
101,-6274.4248052
102,-6274.4248527
103,-6274.4247845
104,-6274.4248355
105,-6274.424778
106,-6274.424799
107,-6274.4248837
108,-6274.4247685
109,-6274.4247967
110,-6274.4247456
111,-6274.4247959
112,-6274.4247312
113,-6274.4247738
114,-6274.4247149
115,-6274.4247082
116,-6274.4246948
117,-6274.4246847
118,-6274.4246739
119,-6274.4246619
120,-6274.4246502
121,-6274.4246378
122,-6274.424625
123,-6274.424612
124,-6274.4245984
125,-6274.4245846
126,-6274.4245705
127,-6274.424556
128,-6274.4245413
129,-6274.4245263
130,-6274.4245112
131,-6274.4244958
132,-6274.4244803
133,-6274.4244645
134,-6274.4244488
135,-6274.4244331
136,-6274.4244173
137,-6274.4244016
138,-6274.4243858
139,-6274.4243702
140,-6274.4243547
141,-6274.4243395
142,-6274.4244416
143,-6274.4243143
144,-6274.4242274
145,-6274.4242775
146,-6274.4242258
147,-6274.4242176
148,-6274.4242138
149,-6274.4241427
150,-6274.4241943
151,-6274.4242035
152,-6274.4241355
153,-6274.4241226
154,-6274.424081
155,-6274.4240896
156,-6274.4240494
157,-6274.4240616
158,-6274.4240311
159,-6274.4240247
160,-6274.4239906
161,-6274.4239996
162,-6274.4239783
163,-6274.4240437
164,-6274.4239011
165,-6274.4239311
166,-6274.4239234
167,-6274.4238747
168,-6274.4238984
169,-6274.4238296
170,-6274.4239754
171,-6274.4238038
172,-6274.4238301
173,-6274.4238598
174,-6274.4237638
175,-6274.4238451
176,-6274.4237466
177,-6274.4238152
178,-6274.4237282
179,-6274.4238538
180,-6274.4237292
181,-6274.4237543
182,-6274.423867
183,-6274.4237264
184,-6274.4237276
185,-6274.4237706
186,-6274.4236945
187,-6274.4237136
188,-6274.4238261
189,-6274.4237483
190,-6274.423695
191,-6274.4237046
192,-6274.4236927
193,-6274.4236885
194,-6274.4236903
195,-6274.42369
196,-6274.4236912
197,-6274.4236932
198,-6274.4236958
199,-6274.4236992
200,-6274.4237031
201,-6274.4237079
202,-6274.4237132
203,-6274.4237192
204,-6274.4237254
205,-6274.4237327
206,-6274.4237399
207,-6274.423803
208,-6274.4237564
209,-6274.4237714
210,-6274.4237754
211,-6274.4237882
212,-6274.4237956
213,-6274.4238076
214,-6274.4238174
215,-6274.4238289
216,-6274.4238402
217,-6274.4238521
218,-6274.4238641
219,-6274.4238765
220,-6274.423889
221,-6274.4239019
222,-6274.4239151
223,-6274.4239287
224,-6274.4239426
225,-6274.4239568
226,-6274.4239712
227,-6274.4239859
228,-6274.4240007
229,-6274.4240159
230,-6274.4240315
231,-6274.4240592
232,-6274.4240706
233,-6274.4240952
234,-6274.424114
235,-6274.4241368
236,-6274.4241587
237,-6274.4241816
238,-6274.4242046
239,-6274.4242279
240,-6274.4242517
241,-6274.4242757
242,-6274.4242996
243,-6274.4243238
244,-6274.4243479
245,-6274.4243716
246,-6274.4243951
247,-6274.424418
248,-6274.4244404
249,-6274.4244622
250,-6274.4244837
251,-6274.4245044
252,-6274.424525
253,-6274.424544
254,-6274.4245631
255,-6274.4245801
256,-6274.4245982
257,-6274.4247123
258,-6274.4245702
259,-6274.4245867
