0,-9.967664718,,0,-11.96103657
0.040927655,-9.93739151,,0,-11.94870594
0.081855302,-9.847187951,,0.000109507,-10.69098176
0.122782956,-9.699154487,,0.00013871,-10.67865113
0.163710603,-9.497469972,,0.000175083,-10.6663205
0.204638258,-9.250036046,,0.000220219,-10.65398987
0.245565905,-8.971780875,,0.00027602,-10.64165924
0.28649356,-8.691912885,,0.000344746,-10.62932862
0.327421207,-8.465731321,,0.000429075,-10.61699799
0.368348861,-8.374558221,,0.000532161,-10.60466736
0.410463233,-8.352019848,,0.0006577,-10.59233673
0.452577604,-8.288241808,,0.000810006,-10.5800061
0.494691975,-8.196343796,,0.000994089,-10.56767547
0.536806347,-8.10368196,,0.001215734,-10.55534484
0.578920718,-8.057151855,,0.001481589,-10.54301421
0.621028646,-8.133323592,,0.001799258,-10.53068358
0.663136574,-8.330757961,,0.002186189,-10.51835295
0.705244503,-8.609300757,,0.002637389,-10.50602232
0.747352431,-8.915845699,,0.003170677,-10.49369169
0.789460359,-9.211382548,,0.003798587,-10.48136106
0.831568287,-9.472216448,,0.004535087,-10.46903044
0.873676215,-9.684597486,,0.00539565,-10.45669981
0.915784144,-9.840596809,,0.006397316,-10.44436918
0.957892072,-9.935720731,,0.007558731,-10.43203855
1,-9.967664718,,0.008900173,-10.41970792
0,1e+308,,0.01045235,-10.40737729
0,-2.194118609,,0.012223986,-10.39504666
0.040927655,-2.178688122,,0.014246922,-10.38271603
0.081855302,-2.164128399,,0.016547836,-10.3703854
0.122782956,-2.363299399,,0.019154736,-10.35805477
0.163710603,-2.964876146,,0.022096784,-10.34572414
0.204638258,-3.667774208,,0.025404073,-10.33339351
0.245565905,-4.333838941,,0.029107359,-10.32106289
0.28649356,-4.902130452,,0.033237747,-10.30873226
0.327421207,-5.304962058,,0.037826332,-10.29640163
0.368348861,-5.455546861,,0.042903801,-10.284071
0.410463233,-5.445724096,,0.048499996,-10.27174037
0.452577604,-5.422539181,,0.054643441,-10.25940974
0.494691975,-5.404210681,,0.061360851,-10.24707911
0.536806347,-5.410524266,,0.068676623,-10.23474848
0.578920718,-5.425519644,,0.076612314,-10.22241785
0.621028646,-5.347809919,,0.085186135,-10.21008722
0.663136574,-5.115492189,,0.094412457,-10.19775659
0.705244503,-4.724917678,,0.104301347,-10.18542596
0.747352431,-4.206539736,,0.114858151,-10.17309533
0.789460359,-3.594979948,,0.126083133,-10.16076471
0.831568287,-2.935098457,,0.137971183,-10.14843408
0.873676215,-2.35562851,,0.150511607,-10.13610345
0.915784144,-2.159348992,,0.163688012,-10.12377282
0.957892072,-2.177161835,,0.177478281,-10.11144219
1,-2.194118609,,0.191854664,-10.09911156
0,1e+308,,0.206783965,-10.08678093
0,-0.352930827,,0.222245453,-10.0744503
0.040927655,-0.58464011,,0.238166496,-10.06211967
0.081855302,-1.117105114,,0.254513397,-10.04978904
0.122782956,-1.516517338,,0.271235606,-10.03745841
0.163710603,-1.486332294,,0.288279653,-10.02512778
0.204638258,-1.281502687,,0.305589865,-10.01279715
0.245565905,-1.3062128,,0.32310911,-10.00046653
0.28649356,-1.44474296,,0.340779564,-9.988135897
0.327421207,-1.530616916,,0.358543455,-9.975805267
0.368348861,-1.559665884,,0.376343789,-9.963474638
0.410463233,-1.756429765,,0.394217243,-9.951144009
0.452577604,-2.197681667,,0.412109226,-9.93881338
0.494691975,-2.660415596,,0.429874391,-9.926482751
0.536806347,-2.993928924,,0.447462591,-9.914152121
0.578920718,-3.120381856,,0.46482694,-9.901821492
0.621028646,-3.015929328,,0.481932807,-9.889490863
0.663136574,-2.768168049,,0.498725482,-9.877160234
0.705244503,-2.426789543,,0.515175284,-9.864829605
0.747352431,-2.029939815,,0.531249206,-9.852498975
0.789460359,-1.610568586,,0.547470732,-9.840168346
0.831568287,-1.445791687,,0.563806316,-9.827837717
0.873676215,-1.491624636,,0.579665114,-9.815507088
0.915784144,-1.099429416,,0.595012015,-9.803176458
0.957892072,-0.554621329,,0.60981402,-9.790845829
1,-0.352930827,,0.6240401,-9.7785152
0,1e+308,,0.637661094,-9.766184571
0,-0.241064013,,0.650649685,-9.753853942
0.040927655,-0.309842962,,0.662980448,-9.741523312
0.081855302,-0.466359846,,0.674630008,-9.729192683
0.122782956,-0.677420043,,0.685577307,-9.716862054
0.163710603,-0.905830763,,0.69580398,-9.704531425
0.204638258,-1.121647783,,0.70529484,-9.692200796
0.245565905,-1.016522589,,0.714038464,-9.679870166
0.28649356,-0.742535251,,0.72202785,-9.667539537
0.327421207,-0.519050336,,0.729261145,-9.655208908
0.368348861,-0.428689495,,0.735742377,-9.642878279
0.410463233,-0.386220689,,0.741482198,-9.63054765
0.452577604,-0.291082073,,0.746498561,-9.61821702
0.494691975,-0.173713662,,0.750817317,-9.605886391
0.536806347,-0.0617878,,0.755034929,-9.593555762
0.578920718,-0.006948971,,0.759173191,-9.581225133
0.621028646,-0.094129618,,0.762724602,-9.568894504
0.663136574,-0.313533097,,0.765737461,-9.556563874
0.705244503,-0.611168216,,0.768268874,-9.544233245
0.747352431,-0.927836065,,0.770401894,-9.531902616
0.789460359,-1.219662642,,0.772179981,-9.519571987
0.831568287,-1.200536032,,0.773696275,-9.507241358
0.873676215,-0.836953037,,0.775035863,-9.494910728
0.915784144,-0.551030514,,0.776840881,-9.482580099
0.957892072,-0.361038458,,0.779195481,-9.47024947
1,-0.241064013,,0.781623918,-9.457918841
0,1e+308,,0.784201824,-9.445588212
0,2.826879602,,0.787000761,-9.433257582
0.040927655,2.995588819,,0.790086212,-9.420926953
0.081855302,3.245706603,,0.793515624,-9.408596324
0.122782956,3.315038487,,0.797336572,-9.396265695
0.163710603,3.201823349,,0.801585108,-9.383935066
0.204638258,2.971574773,,0.806293168,-9.371604436
0.245565905,2.687818004,,0.811455099,-9.359273807
0.28649356,2.387887605,,0.817072091,-9.346943178
0.327421207,2.136208431,,0.823123657,-9.334612549
0.368348861,2.033368722,,0.829574357,-9.32228192
0.410463233,2.067622956,,0.836374327,-9.30995129
0.452577604,2.106350196,,0.843460244,-9.297620661
0.494691975,2.103633956,,0.85075672,-9.285290032
0.536806347,2.064997601,,0.85817809,-9.272959403
0.578920718,2.034454728,,0.86563056,-9.260628773
0.621028646,2.111937238,,0.873014662,-9.248298144
0.663136574,2.323677448,,0.880227952,-9.235967515
0.705244503,2.631985687,,0.887176679,-9.223636886
0.747352431,2.968395123,,0.893746375,-9.211306257
0.789460359,3.253116807,,0.899849994,-9.198975627
0.831568287,3.412570616,,0.905402647,-9.186644998
0.873676215,3.422344129,,0.910330992,-9.174314369
0.915784144,3.288265751,,0.914575772,-9.16198374
0.957892072,3.008860354,,0.919218539,-9.149653111
1,2.826879602,,0.924192372,-9.137322481
0,1e+308,,0.92837388,-9.124991852
0,3.707796439,,0.931754654,-9.112661223
0.040927655,3.762676357,,0.934348554,-9.100330594
