0.52670249,-9.654634487,,0.880796115,-10.62615114,,9.85825,0.79184,0.57442
0.620762296,-9.640264972,,0.976321407,-10.61442836,,10.43132,0.80356,0.58614
0.78367866,-9.462528923,,1.078753533,-10.60270557,,11.01495,0.81529,0.59787
0.905940193,-9.462529195,,1.188178962,-10.59098279,,11.6075,0.82701,0.60959
1,-9.582188805,,1.30463722,-10.57926,,12.20724,0.83873,0.62131
0,1e+308,,1.428050454,-10.56753722,,12.81234,0.85046,0.63304
0,-9.640264972,,1.558442338,-10.55581443,,13.42085,0.86218,0.64476
0.122261533,-9.640261162,,1.695481851,-10.54409165,,14.03103,0.8739,0.65648
0.216321339,-9.498404411,,1.839033093,-10.53236886,,14.64094,0.88562,0.6682
0.310381148,-9.537308798,,1.988857024,-10.52064608,,15.2487,0.89735,0.67993
0.432642681,-9.537309614,,2.144565345,-10.5089233,,15.85377,0.90907,0.69165
0.52670249,-9.498404955,,2.305835816,-10.49720051,,16.45433,0.92079,0.70337
0.620762296,-9.640264972,,2.472178968,-10.48547773,,17.04722,0.93251,0.71509
0.78367866,-9.438025344,,2.643147915,-10.47375494,,17.63107,0.94424,0.72682
0.905940193,-9.438025072,,2.818268787,-10.46203216,,18.21011,0.95596,0.73854
1,-9.537308798,,2.996948423,-10.45030937,,18.78284,0.96768,0.75026
0,1e+308,,3.178661265,-10.43858659,,19.34307,0.97941,0.76199
0,-9.63674654,,3.362848322,-10.4268638,,19.88942,0.99113,0.77371
0.122261533,-9.63674273,,3.548976955,-10.41514102,,20.42131,1.00285,0.78543
0.216321339,-9.417272855,,3.736467285,-10.40341823,,20.93768,1.01457,0.79715
0.310381148,-9.324082574,,3.924821644,-10.39169545,,21.43886,1.0263,0.80888
0.432642681,-9.324081214,,4.113584204,-10.37997266,,21.92405,1.03802,0.8206
0.52670249,-9.417273671,,4.302284215,-10.36824988,,22.39036,1.04974,0.83232
0.620762296,-9.63674654,,4.490586826,-10.35652709,,22.83856,1.06147,0.84405
0.78367866,-9.419975489,,4.678165794,-10.34480431,,23.26817,1.07319,0.85577
0.905940193,-9.419975217,,4.864784838,-10.33308153,,23.67873,1.08491,0.86749
1,-9.324082574,,5.050263013,-10.32135874,,24.06861,1.09663,0.87921
0,1e+308,,5.234540429,-10.30963596,,24.43626,1.10836,0.89094
0,-9.144687719,,5.417623749,-10.29791317,,24.78151,1.12008,0.90266
0.122261533,-9.144690168,,5.601641805,-10.28619039,,25.10643,1.1318,0.91438
0.216321339,-9.299485388,,5.786746849,-10.2744676,,25.41242,1.14352,0.9261
0.310381148,-9.231828909,,5.972492661,-10.26274482,,25.69896,1.15525,0.93783
0.432642681,-9.231828093,,6.162507274,-10.25102203,,25.9682,1.16697,0.94955
0.52670249,-9.299486749,,6.355772983,-10.23929925,,26.21897,1.17869,0.96127
0.620762296,-9.144687719,,6.549149363,-10.22757646,,26.44939,1.19042,0.973
0.78367866,-9.341190915,,6.743052639,-10.21585368,,26.65972,1.20214,0.98472
0.905940193,-9.341190915,,6.937853972,-10.20413089,,26.84888,1.21386,0.99644
1,-9.231828909,,7.134013729,-10.19240811,,27.01722,1.22558,1.00816
0,1e+308,,7.331996342,-10.18068532,,27.16649,1.23731,1.01989
0,-9.144687719,,7.5322763,-10.16896254,,27.29713,1.24903,1.03161
0.122261533,-9.144689896,,7.735418079,-10.15723976,,27.40972,1.26075,1.04333
0.216321339,-9.197327324,,7.941726297,-10.14551697,,27.50677,1.27248,1.05506
0.310381148,-9.231698567,,8.151708161,-10.13379419,,27.58753,1.2842,1.06678
0.432642681,-9.231697478,,8.365789555,-10.1220714,,27.65263,1.29592,1.0785
0.52670249,-9.197327324,,8.584313701,-10.11034862,,27.70285,1.30764,1.09022
0.620762296,-9.144687719,,8.807566439,-10.09862583,,27.73826,1.31937,1.10195
0.78367866,-9.239392041,,9.035813174,-10.08690305,,27.76792,1.33109,1.11367
0.905940193,-9.239392858,,9.269270518,-10.07518026,,27.79135,1.34281,1.12539
1,-9.231698567,,9.508129472,-10.06345748,,27.80136,1.35453,1.13711
0,1e+308,,9.752222072,-10.05173469,,27.79886,1.36626,1.14884
0,-9.02269038,,10.00161843,-10.04001191,,27.78501,1.37798,1.16056
0.122261533,-9.022692557,,10.25620755,-10.02828912,,27.76101,1.3897,1.17228
0.216321339,-9.090451078,,10.51580245,-10.01656634,,27.73023,1.40143,1.18401
0.310381148,-9.151155865,,10.78016443,-10.00484356,,27.69745,1.41315,1.19573
0.432642681,-9.151154777,,11.05027924,-9.99312077,,27.66401,1.42487,1.20745
0.52670249,-9.090451078,,11.32577011,-9.981397986,,27.62797,1.43659,1.21917
0.620762296,-9.02269038,,11.60476569,-9.969675201,,27.58864,1.44832,1.2309
0.78367866,-9.190673869,,11.89212186,-9.957952417,,27.5475,1.46004,1.24262
0.905940193,-9.190674685,,12.18722148,-9.946229632,,27.50598,1.47176,1.25434
1,-9.151155865,,12.48384292,-9.934506847,,27.47302,1.48349,1.26607
0,1e+308,,12.78111846,-9.922784063,,27.44989,1.49521,1.27779
0,-8.958357227,,13.07823285,-9.911061278,,27.43168,1.50693,1.28951
0.122261533,-8.958361309,,13.37430896,-9.899338493,,27.41953,1.51865,1.30123
0.216321339,-9.047894924,,13.67048835,-9.887615709,,27.41498,1.53038,1.31296
0.310381148,-9.148576498,,13.96593367,-9.875892924,,27.41897,1.5421,1.32468
0.432642681,-9.14857541,,14.25753275,-9.864170139,,27.43144,1.55382,1.3364
0.52670249,-9.047894107,,14.54449957,-9.852447355,,27.45304,1.56554,1.34812
0.620762296,-8.958357227,,14.82706947,-9.84072457,,27.48262,1.57727,1.35985
0.78367866,-9.066069135,,15.10573684,-9.829001785,,27.52045,1.58899,1.37157
0.905940193,-9.066066958,,15.37825549,-9.817279001,,27.5666,1.60071,1.38329
1,-9.148576498,,15.64240544,-9.805556216,,27.62086,1.61244,1.39502
0,1e+308,,15.89867645,-9.793833431,,27.683,1.62416,1.40674
0,-8.958357227,,16.14633003,-9.782110647,,27.75385,1.63588,1.41846
0.122261533,-8.958361309,,16.3832518,-9.770387862,,27.83284,1.6476,1.43018
0.216321339,-9.014709825,,16.60889854,-9.758665077,,27.91777,1.65933,1.44191
0.310381148,-9.143459125,,16.82262267,-9.746942293,,28.00905,1.67105,1.45363
0.432642681,-9.143458037,,17.02405553,-9.735219508,,28.10565,1.68277,1.46535
0.52670249,-9.014708737,,17.21294098,-9.723496723,,28.20503,1.6945,1.47708
0.620762296,-8.958357227,,17.39310388,-9.711773939,,28.31008,1.70622,1.4888
0.78367866,-9.013083401,,17.56450122,-9.700051154,,28.42551,1.71794,1.50052
0.905940193,-9.013080952,,17.7244632,-9.688328369,,28.54708,1.72966,1.51224
1,-9.143459125,,17.87311294,-9.676605585,,28.66711,1.74139,1.52397
0,1e+308,,18.00944855,-9.6648828,,28.78267,1.75311,1.53569
0,-8.939540556,,18.13523546,-9.653160015,,28.89356,1.76483,1.54741
0.122261533,-8.939544365,,18.25111272,-9.641437231,,29.00038,1.77656,1.55914
0.216321339,-8.956882914,,18.36259468,-9.629714446,,29.10021,1.78828,1.57086
0.310381148,-8.93607573,,18.47053418,-9.617991662,,29.18968,1.8,1.58258
0.432642681,-8.936076274,,18.5697588,-9.606268877,,29.2689,1.81172,1.5943
0.52670249,-8.956883459,,18.66339274,-9.594546092,,29.33946,1.82345,1.60603
0.620762296,-8.939540556,,18.75263632,-9.582823308,,29.39898,1.83517,1.61775
0.78367866,-8.933576909,,18.83879198,-9.571100523,,29.44582,1.84689,1.62947
0.905940193,-8.933573915,,18.92324992,-9.559377738,,29.47926,1.85861,1.64119
1,-8.93607573,,19.00543385,-9.547654954,,29.50211,1.87034,1.65292
0,1e+308,,19.08891758,-9.535932169,,29.51515,1.88206,1.66464
0,-8.927184955,,19.17526998,-9.524209384,,29.51277,1.89378,1.67636
0.122261533,-8.927184683,,19.26403356,-9.5124866,,29.49465,1.90551,1.68809
0.216321339,-8.88030736,,19.3567991,-9.500763815,,29.46216,1.91723,1.69981
0.310381148,-8.842507755,,19.45650317,-9.48904103,,29.41401,1.92895,1.71153
0.432642681,-8.8425083,,19.56467324,-9.477318246,,29.35057,1.94067,1.72325
0.52670249,-8.880306816,,19.68140429,-9.465595461,,29.27214,1.9524,1.73498
0.620762296,-8.927184955,,19.80942602,-9.453872676,,29.18147,1.96412,1.7467
0.78367866,-8.932677028,,19.94999092,-9.442149892,,29.07918,1.97584,1.75842
0.905940193,-8.932674307,,20.10421233,-9.430427107,,28.96271,1.98757,1.77015
1,-8.842507755,,20.27440425,-9.418704322,,28.83436,1.99929,1.78187
0,1e+308,,20.46133317,-9.406981538,,28.69517,2.01101,1.79359
0,-8.927184955,,20.66420372,-9.395258753,,28.54699,2.02273,1.80531
0.122261533,-8.927184683,,20.88201955,-9.383535968,,28.39438,2.03446,1.81704
0.216321339,-8.865150892,,21.11494679,-9.371813184,,28.23794,2.04618,1.82876
0.310381148,-8.841828559,,21.36292225,-9.360090399,,28.07686,2.0579,1.84048
0.432642681,-8.841828831,,21.62576012,-9.348367614,,27.91113,2.06962,1.8522
0.52670249,-8.865148443,,21.90431327,-9.33664483,,27.7428,2.08135,1.86393
0.620762296,-8.927184955,,22.19789933,-9.324922045,,27.5751,2.09307,1.87565
0.78367866,-8.802836552,,22.50637351,-9.313199261,,27.40951,2.10479,1.88737
0.905940193,-8.802840906,,22.8285562,-9.301476476,,27.24513,2.11652,1.8991
1,-8.841828559,,23.16242832,-9.289753691,,27.08125,2.12824,1.91082
0,1e+308,,23.5064485,-9.278030907,,26.919,2.13996,1.92254
0,-8.923406382,,23.85752552,-9.266308122,,26.75956,2.15168,1.93426
0.122261533,-8.923405838,,24.21376156,-9.254585337,,26.60402,2.16341,1.94599
0.216321339,-8.798585317,,24.57310654,-9.242862553,,26.45345,2.17513,1.95771
0.310381148,-8.745574821,,24.93880672,-9.231139768,,26.31282,2.18685,1.96943
0.432642681,-8.745569923,,25.30849433,-9.219416983,,26.1857,2.19858,1.98116
0.52670249,-8.798579603,,25.67420402,-9.207694199,,26.07067,2.2103,1.99288
0.620762296,-8.923406382,,26.03467466,-9.195971414,,25.96535,2.22202,2.0046
0.78367866,-8.769416891,,26.38856071,-9.184248629,,25.86942,2.23374,2.01632
0.905940193,-8.769421245,,26.73172022,-9.172525845,,25.78294,2.24547,2.02805
1,-8.745574821,,27.05996632,-9.16080306,,25.70444,2.25719,2.03977
0,1e+308,,27.37249872,-9.149080275,,25.63392,2.26891,2.05149
0,-5.667850074,,27.67462128,-9.137357491,,25.57432,2.28063,2.06321
0.122261533,-5.667847081,,27.96137619,-9.125634706,,25.52507,2.29236,2.07494
0.216321339,-5.603781144,,28.22166499,-9.113911921,,25.482,2.30408,2.08666
0.310381148,-5.563543127,,28.45262389,-9.102189137,,25.44427,2.3158,2.09838
0.432642681,-5.563541767,,28.65149761,-9.090466352,,25.41083,2.32753,2.11011
0.52670249,-5.603782505,,28.81702355,-9.078743567,,25.38263,2.33925,2.12183
0.620762296,-5.667850074,,28.94670837,-9.067020783,,25.35842,2.35097,2.13355
0.78367866,-5.5460092,,29.03828569,-9.055297998,,25.33612,2.36269,2.14527
0.905940193,-5.546008928,,29.09098085,-9.043575213,,25.31432,2.37442,2.157
1,-5.563543127,,29.10145923,-9.031852429,,25.29004,2.38614,2.16872
0,1e+308,,29.06889177,-9.020129644,,25.26175,2.39786,2.18044
0,-5.518757272,,28.99449574,-9.008406859,,25.22981,2.40959,2.19217
0.122261533,-5.51875319,,28.87507148,-8.996684075,,25.19283,2.42131,2.20389
0.216321339,-5.488726517,,28.70702577,-8.98496129,,25.14848,2.43303,2.21561
0.310381148,-5.532541742,,28.48981209,-8.973238506,,25.09931,2.44475,2.22733
0.432642681,-5.532539566,,28.22319967,-8.961515721,,25.04246,2.45648,2.23906
0.52670249,-5.488726517,,27.91282829,-8.949792936,,24.97453,2.4682,2.25078
0.620762296,-5.518757272,,27.56114874,-8.938070152,,24.89418,2.47992,2.2625
0.78367866,-5.487690308,,27.1722863,-8.926347367,,24.80368,2.49164,2.27422
0.905940193,-5.487689763,,26.74719797,-8.914624582,,24.70196,2.50337,2.28595
1,-5.532541742,,26.27829127,-8.902901798,,24.58268,2.51509,2.29767
0,1e+308,,25.76508968,-8.891179013,,24.44722,2.52681,2.30939
0,-5.518749925,,25.21081314,-8.879456228,,24.29501,2.53854,2.32112
0.122261533,-5.518745843,,24.61763862,-8.867733444,,24.12515,2.55026,2.33284
0.216321339,-5.45603721,,23.98809122,-8.856010659,,23.9375,2.56198,2.34456
0.310381148,-5.483205327,,23.3249031,-8.844287874,,23.73366,2.5737,2.35628
0.432642681,-5.483208321,,22.63378899,-8.83256509,,23.51533,2.58543,2.36801
0.52670249,-5.456035577,,21.91793088,-8.820842305,,23.28037,2.59715,2.37973
0.620762296,-5.518749925,,21.17658722,-8.80911952,,23.02822,2.60887,2.39145
0.78367866,-5.485192303,,20.4159699,-8.797396736,,22.76124,2.6206,2.40318
0.905940193,-5.485192031,,19.63961711,-8.785673951,,22.48331,2.63232,2.4149
1,-5.483205327,,18.84857833,-8.773951166,,22.19719,2.64404,2.42662
0,1e+308,,18.04782535,-8.762228382,,21.9017,2.65576,2.43834
0,-5.205534112,,17.2410936,-8.750505597,,21.59575,2.66749,2.45007
0.122261533,-5.205536833,,16.43269583,-8.738782812,,21.281,2.67921,2.46179
0.216321339,-5.33682033,,15.62618751,-8.727060028,,20.95925,2.69093,2.47351
0.310381148,-5.401747507,,14.82302519,-8.715337243,,20.6359,2.70266,2.48524
0.432642681,-5.401746418,,14.02643464,-8.703614458,,20.31296,2.71438,2.49696
0.52670249,-5.336818969,,13.23976164,-8.691891674,,19.989,2.7261,2.50868
0.620762296,-5.205534112,,12.4658901,-8.680168889,,19.666,2.73782,2.5204
0.78367866,-5.35585823,,11.7075734,-8.668446105,,19.348,2.74955,2.53213
0.905940193,-5.355857958,,10.96742306,-8.65672332,,19.04044,2.76127,2.54385
1,-5.401747507,,10.24768913,-8.645000535,,18.74305,2.77299,2.55557
0,1e+308,,9.550486142,-8.633277751,,18.45427,2.78471,2.56729
0,-5.20553384,,8.877573057,-8.621554966,,18.17565,2.79644,2.57902
0.122261533,-5.205536289,,8.230449482,-8.609832181,,17.90891,2.80816,2.59074
0.216321339,-5.306165618,,7.610431715,-8.598109397,,17.65546,2.81988,2.60246
0.310381148,-5.104431033,,7.018477896,-8.586386612,,17.41663,2.83161,2.61419
0.432642681,-5.104429945,,6.455320845,-8.574663827,,17.19362,2.84333,2.62591
0.52670249,-5.306164529,,5.921425161,-8.562941043,,16.9875,2.85505,2.63763
0.620762296,-5.20553384,,5.417072879,-8.551218258,,16.80118,2.86677,2.64935
0.78367866,-5.300784567,,4.942258925,-8.539495473,,16.63543,2.8785,2.66108
0.905940193,-5.30078375,,4.496773984,-8.527772689,,16.48872,2.89022,2.6728
1,-5.104431033,,4.080273005,-8.516049904,,16.36153,2.90194,2.68452
0,1e+308,,3.692157789,-8.504327119,,16.25404,2.91367,2.69625
0,-5.141086128,,3.331737436,-8.492604335,,16.1677,2.92539,2.70797
0.122261533,-5.141088304,,2.998163356,-8.48088155,,16.10241,2.93711,2.71969
0.216321339,-5.286799004,,2.690489321,-8.469158765,,16.05792,2.94883,2.73141
0.310381148,-5.065866517,,2.40763432,-8.457435981,,16.03382,2.96056,2.74314
0.432642681,-5.065866245,,2.148463278,-8.445713196,,16.02826,2.97228,2.75486
0.52670249,-5.286797916,,1.911782433,-8.433990411,,16.0405,2.984,2.76658
0.620762296,-5.141086128,,1.696356634,-8.422267627,,16.06977,2.99572,2.7783
0.78367866,-5.268078661,,1.500908004,-8.410544842,,16.11854,3.00745,2.79003
0.905940193,-5.268077844,,1.32420491,-8.398822057,,16.18576,3.01917,2.80175
1,-5.065866517,,1.164930843,-8.387099273,,16.26826,3.03089,2.81347
0,1e+308,,1.0218922,-8.375376488,,16.36481,3.04262,2.8252
0,-5.128076093,,0.893810922,-8.363653704,,16.47473,3.05434,2.83692
0.122261533,-5.128078542,,0.779534572,-8.351930919,,16.59665,3.06606,2.84864
0.216321339,-5.070537623,,0.677891275,-8.340208134,,16.72703,3.07778,2.86036
0.310381148,-5.034189201,,0.587780555,-8.32848535,,16.86448,3.08951,2.87209
0.432642681,-5.034188113,,0.508155353,-8.316762565,,17.0074,3.10123,2.88381
0.52670249,-5.0705398,,0.437955764,-8.30503978,,17.15433,3.11295,2.89553
0.620762296,-5.128076093,,0.376407919,-8.293316996,,17.30521,3.12468,2.90726
0.78367866,-5.051729931,,0.322551911,-8.281594211,,17.4606,3.1364,2.91898
0.905940193,-5.05172721,,0.27556319,-8.269871426,,17.6177,3.14812,2.9307
1,-5.034189201,,0.234717319,-8.258148642,,17.77309,3.15984,2.94242
0,1e+308,,0.199344681,-8.246425857,,17.92536,3.17157,2.95415
0,-5.12807446,,0.168795073,-8.234703072,,18.07321,3.18329,2.96587
0.122261533,-5.128077181,,0.142471069,-8.222980288,,18.21548,3.19501,2.97759
0.216321339,-4.988246045,,0.119808893,-8.211257503,,18.35307,3.20673,2.98931
0.310381148,-4.94173526,,0.100542628,-8.199534718,,18.48702,3.21846,3.00104
0.432642681,-4.941734444,,0.084117807,-8.187811934,,18.61431,3.23018,3.01276
0.52670249,-4.988248222,,0.070161491,-8.176089149,,18.73202,3.2419,3.02448
0.620762296,-5.12807446,,0.058341755,-8.164366364,,18.83942,3.25363,3.03621
0.78367866,-4.944657763,,0.048347015,-8.15264358,,18.93715,3.26535,3.04793
0.905940193,-4.94465477,,0.039956961,-8.140920795,,19.02613,3.27707,3.05965
1,-4.94173526,,0.032903611,-8.12919801,,19.10441,3.28879,3.07137
0,1e+308,,0.027009536,-8.117475226,,19.1745,3.30052,3.0831
0,-5.083405614,,0.022117856,-8.105752441,,19.23737,3.31224,3.09482
0.122261533,-5.083408879,,0.018029552,-8.094029656,,19.29065,3.32396,3.10654
0.216321339,-4.711992271,,0.01463886,-8.082306872,,19.3349,3.33569,3.11827
0.310381148,-4.934575673,,0.011878695,-8.070584087,,19.36803,3.34741,3.12999
0.432642681,-4.934574857,,0.009608656,-8.058861302,,19.38991,3.35913,3.14171
0.52670249,-4.711993632,,0.007747945,-8.047138518,,19.40062,3.37085,3.15343
0.620762296,-5.083405614,,0.006227846,-8.035415733,,19.39819,3.38258,3.16516
0.78367866,-4.577802327,,0.004920237,-8.023692949,,19.38273,3.3943,3.17688
0.905940193,-4.577802327,,0.003906351,-8.011970164,,19.35458,3.40602,3.1886
1,-4.934575673,,0.002999531,-8.000247379,,19.31396,3.41774,3.20032
0,1e+308,,0.002360347,-7.988524595,,19.26143,3.42947,3.21205
0,-3.925177568,,0.001872678,-7.97680181,,19.19738,3.44119,3.22377
0.122261533,-3.925176208,,0.00148086,-7.965079025,,19.12515,3.45291,3.23549
0.216321339,-4.50955781,,0.001149674,-7.953356241,,19.04525,3.46464,3.24722
0.310381148,-4.918477963,,0.000903562,-7.941633456,,18.95768,3.47636,3.25894
0.432642681,-4.918477147,,0.000690299,-7.929910671,,18.86319,3.48808,3.27066
0.52670249,-4.509558354,,0.000539275,-7.918187887,,18.7605,3.4998,3.28238
0.620762296,-3.925177568,,0.000367448,-7.906465102,,18.65046,3.51153,3.29411
0.78367866,-4.528929866,,0.000285934,-7.894742317,,18.53543,3.52325,3.30583
0.905940193,-4.528930955,,0.00022175,-7.883019533,,18.41641,3.53497,3.31755
1,-4.918477963,,0.000136431,-7.871296748,,18.29315,3.5467,3.32928
0,1e+308,,0.000105416,-7.859573963,,18.16689,3.55842,3.341
0,-3.925165868,,8.12E-05,-7.847851179,,18.04027,3.57014,3.35272
0.122261533,-3.925164507,,0.000125606,-6.534899297,,17.91479,3.58186,3.36444
0.216321339,-4.420165695,,0.000184025,-6.523176513,,17.79464,3.59359,3.37617
0.310381148,-4.15015911,,0.000235875,-6.511453728,,17.68552,3.60531,3.38789
0.432642681,-4.150156661,,0.000301312,-6.499730943,,17.58494,3.61703,3.39961
0.52670249,-4.420166511,,0.000417937,-6.488008159,,17.49187,3.62875,3.41133
0.620762296,-3.925165868,,0.000531523,-6.476285374,,17.40818,3.64048,3.42306
0.78367866,-4.517400947,,0.000696623,-6.464562589,,17.33568,3.6522,3.43478
0.905940193,-4.517402036,,0.000915363,-6.452839805,,17.27632,3.66392,3.4465
1,-4.15015911,,0.001224062,-6.44111702,,17.2307,3.67565,3.45823
0,1e+308,,0.001543242,-6.429394236,,17.20091,3.68737,3.46995
0,-3.896045334,,0.001939457,-6.417671451,,17.18919,3.69909,3.48167
0.122261533,-3.896044245,,0.00253266,-6.405948666,,17.19898,3.71081,3.49339
0.216321339,-3.927292981,,0.003168512,-6.394225882,,17.23251,3.72254,3.50512
0.310381148,-4.117881239,,0.003951702,-6.382503097,,17.29058,3.73426,3.51684
0.432642681,-4.117878518,,0.004936108,-6.370780312,,17.37534,3.74598,3.52856
0.52670249,-3.927294886,,0.006119675,-6.359057528,,17.49032,3.75771,3.54029
0.620762296,-3.896045334,,0.007563708,-6.347334743,,17.63883,3.76943,3.55201
0.78367866,-4.468396511,,0.009319793,-6.335611958,,17.82144,3.78115,3.56373
0.905940193,-4.468397327,,0.011482756,-6.323889174,,18.03866,3.79287,3.57545
1,-4.117881239,,0.014065035,-6.312166389,,18.29227,3.8046,3.58718
0,1e+308,,0.017175645,-6.300443604,,18.58374,3.81632,3.5989
0,-3.750224972,,0.020910551,-6.28872082,,18.91455,3.82804,3.61062
0.122261533,-3.750223339,,0.025403414,-6.276998035,,19.2859,3.83977,3.62235
0.216321339,-3.841448686,,0.030742775,-6.26527525,,19.70023,3.85149,3.63407
0.310381148,-4.057067062,,0.037115197,-6.253552466,,20.15843,3.86321,3.64579
0.432642681,-4.057064341,,0.044648569,-6.241829681,,20.66042,3.87493,3.65751
0.52670249,-3.841450591,,0.053572928,-6.230106896,,21.20737,3.88666,3.66924
0.620762296,-3.750224972,,0.064086811,-6.218384112,,21.80009,3.89838,3.68096
0.78367866,-3.479217825,,0.076433599,-6.206661327,,22.43791,3.9101,3.69268
0.905940193,-3.479218641,,0.090863425,-6.194938542,,23.11916,3.92182,3.7044
1,-4.057067062,,0.107719998,-6.183215758,,23.84456,3.93355,3.71613
0,1e+308,,0.127301509,-6.171492973,,24.61355,3.94527,3.72785
0,-3.750216809,,0.149998463,-6.159770188,,25.4237,3.95699,3.73957
0.122261533,-3.750215176,,0.176221375,-6.148047404,,26.27394,3.96872,3.7513
0.216321339,-3.429429429,,0.206419773,-6.136324619,,27.16273,3.98044,3.76302
0.310381148,-3.501743136,,0.241152073,-6.124601835,,28.08998,3.99216,3.77474
0.432642681,-3.501742592,,0.280832618,-6.11287905,,29.05389,4.00388,3.78646
0.52670249,-3.42942834,,0.326087153,-6.101156265,,30.05513,4.01561,3.79819
0.620762296,-3.750216809,,0.377530298,-6.089433481,,31.09156,4.02733,3.80991
0.78367866,-3.467799112,,0.43581711,-6.077710696,,32.15878,4.03905,3.82163
0.905940193,-3.467799928,,0.501675794,-6.065987911,,33.25552,4.05078,3.83336
1,-3.501743136,,0.575778383,-6.054265127,,34.37712,4.0625,3.84508
0,1e+308,,0.658983659,-6.042542342,,35.51931,4.07422,3.8568
0,-3.71024764,,0.751967975,-6.030819557,,36.68318,4.08594,3.86852
0.122261533,-3.710245735,,0.855635694,-6.019096773,,37.867,4.09767,3.88025
0.216321339,-3.22367926,,0.970798045,-6.007373988,,39.06341,4.10939,3.89197
0.310381148,-2.960075242,,1.098291789,-5.995651203,,40.26912,4.12111,3.90369
0.432642681,-2.960074698,,1.238986974,-5.983928419,,41.48336,4.13283,3.91541
0.52670249,-3.223677628,,1.393706952,-5.972205634,,42.70129,4.14456,3.92714
