0,-0.000549699
0.040927978,0.088718392
0.081855219,0.161019159
0.122783196,0.187745297
0.163710438,0.149248947
0.204638415,-0.019942854
0.245565656,-0.093087987
0.286493634,0.048979073
0.327420875,0.126050437
0.368348853,0.143579392
0.410463228,0.107630949
0.452577603,-0.078838851
0.494691978,-0.142243187
0.536806353,-0.175663811
0.578920728,-0.190694805
0.621028655,-0.177748717
0.663136582,-0.166992673
0.705244509,-0.165305112
0.747352437,-0.14427536
0.789460364,-0.074025383
0.831568291,0.123459121
0.873676218,0.174370896
0.915784146,0.160161782
0.957892073,0.090919348
1,-0.000549699
0,1e+308
0,-0.00050617
0.040927978,0.412867398
0.081855219,0.847744899
0.122783196,1.230960754
0.163710438,1.472738035
0.204638415,1.581650837
0.245565656,1.651510934
0.286493634,1.723964535
0.327420875,1.765677088
0.368348853,1.773771365
0.410463228,1.937211377
0.452577603,2.307710337
0.494691978,2.678630084
0.536806353,2.903379724
0.578920728,2.965040107
0.621028655,2.923139224
0.663136582,2.80966556
0.705244509,2.61835822
0.747352437,2.384575174
0.789460364,2.121653981
0.831568291,1.789143073
0.873676218,1.372435693
0.915784146,0.910075588
0.957892073,0.445023257
1,-0.00050617
0,1e+308
0,-0.000347639
0.040927978,0.829099157
0.081855219,1.472432547
0.122783196,1.896765268
0.163710438,2.269853684
0.204638415,2.645825055
0.245565656,3.008553154
0.286493634,3.320968253
0.327420875,3.531186143
0.368348853,3.603985615
0.410463228,3.591182948
0.452577603,3.564530948
0.494691978,3.546975012
0.536806353,3.550099689
0.578920728,3.559319536
0.621028655,3.532913217
0.663136582,3.437492875
0.705244509,3.252700864
0.747352437,2.982927374
0.789460364,2.648530412
0.831568291,2.278583491
0.873676218,1.903946946
0.915784146,1.484252794
0.957892073,0.841056469
1,-0.000347639
0,1e+308
0,1.996571184
0.040927978,2.075455933
0.081855219,2.404732979
0.122783196,3.023810131
0.163710438,3.743893628
0.204638415,4.423370207
0.245565656,5.002748242
0.286493634,5.458403129
0.327420875,5.752288177
0.368348853,5.852442152
0.410463228,5.823149251
0.452577603,5.756656003
0.494691978,5.703842495
0.536806353,5.697818675
0.578920728,5.710881202
0.621028655,5.670493402
0.663136582,5.527272861
0.705244509,5.254910364
0.747352437,4.855045355
0.789460364,4.336707282
0.831568291,3.718477344
0.873676218,3.045119139
0.915784146,2.428217821
0.957892073,2.080495234
1,1.996571184
0,1e+308
0,11.83911344
0.040927978,11.81050958
0.081855219,11.7341811
0.122783196,11.63182254
0.163710438,11.53130381
0.204638415,11.45467749
0.245565656,11.39958322
0.286493634,11.35679441
0.327420875,11.33125512
0.368348853,11.32417525
0.410463228,11.32339309
0.452577603,11.31475221
0.494691978,11.30015759
0.536806353,11.29629494
0.578920728,11.30095741
0.621028655,11.30289002
0.663136582,11.31960672
0.705244509,11.35115741
0.747352437,11.39467211
0.789460364,11.45386604
0.831568291,11.53412741
0.873676218,11.63573669
0.915784146,11.73775562
0.957892073,11.81017606
1,11.83911344
0,1e+308
0,12.53492487
0.040927978,12.58009724
0.081855219,12.55942739
0.122783196,12.4961001
0.163710438,12.44300248
0.204638415,12.3482284
0.245565656,12.21980684
0.286493634,12.10483257
0.327420875,12.02785363
0.368348853,12.00055758
0.410463228,11.9246489
0.452577603,11.73965336
0.494691978,11.54052228
0.536806353,11.40294812
0.578920728,11.35074754
0.621028655,11.40543235
0.663136582,11.54363601
0.705244509,11.7251822
0.747352437,11.92272918
0.789460364,12.1498056
0.831568291,12.35237123
0.873676218,12.46537092
0.915784146,12.54631983
0.957892073,12.57994944
1,12.53492487
0,1e+308
